SalePrice,1st_Flr_SF,2nd_Flr_SF,Lot_Area,Overall_Qual,Overall_Cond,Year_Built,Year_Remod/Add,BsmtFin_SF_1,Total_Bsmt_SF,Gr_Liv_Area,TotRms_AbvGrd,Bsmt_Unf_SF,Full_Bath
183000,1773,0,10800,6,6,1961,1992,913,1313,1773,6,400,2
157500,1472,0,11650,7,5,1959,1959,0,0,1472,5,0,2
207500,1600,0,16321,5,6,1957,1997,1277,1484,1600,6,207,1
147500,910,611,12144,4,6,1950,1950,455,910,1521,6,455,1
109500,1040,0,7200,5,7,1950,1950,0,0,1040,5,0,1
109900,1040,0,7200,4,5,1950,1950,0,0,1040,4,0,1
133700,1040,0,7560,5,5,1959,1959,369,1040,1040,6,671,1
81400,1040,0,8544,3,4,1950,1950,0,0,1040,6,0,2
93500,1040,0,8544,3,4,1950,1950,0,0,1040,6,0,2
141000,1150,0,7945,5,6,1959,1959,179,1150,1150,6,465,1
146000,1150,0,7000,5,4,1961,1961,781,1150,1150,6,369,1
155000,660,688,7590,6,5,1966,1966,512,660,1348,6,148,1
134500,999,0,10205,5,5,1962,1962,784,925,999,6,141,1
120000,1045,0,7400,7,6,1962,1962,809,1045,1045,6,236,1
105000,864,0,7000,5,6,1962,1962,468,864,864,5,396,1
169000,1007,1007,9856,5,8,1900,2005,0,716,2014,8,716,2
107000,810,518,9906,4,4,1925,1950,0,686,1328,8,686,1
135000,1226,442,9600,5,6,1948,1950,276,1212,1668,6,936,1
111500,1147,510,5520,4,6,1920,1980,284,1147,1657,9,863,1
156500,940,476,9600,6,8,1900,2004,381,780,1416,7,399,1
178000,832,809,9600,7,7,1925,1990,16,728,1641,6,712,1
139900,848,580,6451,7,7,1900,1970,208,712,1428,7,504,1
105000,502,502,3960,7,8,1930,1950,0,502,1004,5,502,1
110000,813,0,5684,6,8,1930,2005,0,813,813,5,813,1
111500,1084,867,7745,4,6,1900,1950,0,938,1951,9,938,2
108000,1032,0,7741,6,5,1924,1950,143,1032,1032,5,817,1
111500,844,0,5633,5,7,1925,1950,0,844,844,5,844,1
124000,1089,661,9000,5,6,1880,1991,0,636,1750,8,636,1
105000,864,0,7200,4,5,1950,1950,0,576,864,5,576,1
116000,734,384,4400,6,8,1920,1950,0,648,1118,6,648,1
96900,714,662,7614,3,5,1905,1950,0,738,1376,7,738,1
135500,960,0,6000,5,7,1955,1955,576,960,960,5,384,1
139000,816,750,6000,5,7,1924,1950,0,816,1566,7,816,1
61500,492,0,7830,3,5,1921,1950,416,492,492,3,76,1
120000,885,297,9576,6,7,1945,1950,310,770,1182,5,460,1
126175,1163,0,5820,3,8,1955,2005,256,1162,1163,6,906,1
64000,840,0,5747,3,4,1920,1950,0,798,840,5,798,1
137000,908,1020,9142,6,8,1910,1950,0,1020,1928,9,1020,2
87000,1095,679,9600,4,2,1900,1950,0,1095,1774,8,1095,2
163000,880,888,10800,7,7,1914,1970,390,880,1768,6,490,1
155000,1226,878,6300,7,6,1910,2005,0,1226,2104,9,1226,2
79000,889,551,5000,5,4,1900,1950,0,540,1440,6,540,1
144000,815,875,8850,7,6,1916,1950,0,815,1690,7,815,1
114504,684,684,3600,6,7,1910,1993,0,684,1368,7,684,1
157000,998,764,7200,7,7,1920,1950,0,596,1762,8,596,1
125000,1200,0,11340,6,5,1923,1950,0,1200,1200,7,1200,1
475000,1518,1518,22950,10,9,1892,1993,0,1107,3608,12,1107,2
125000,960,0,9750,5,5,1958,1958,0,960,960,5,960,1
140200,972,605,6435,6,5,1939,1950,0,972,1577,6,972,1
202500,1017,810,11737,6,7,1924,1996,0,848,1827,9,848,1
159000,1004,660,5000,6,7,1947,1950,399,1004,1664,7,605,2
119900,793,325,7800,5,7,1939,1950,507,793,1118,5,286,1
114500,816,0,6240,6,6,1934,1950,0,816,1176,6,816,1
75000,728,434,6120,3,5,1930,1950,347,728,1162,6,381,1
88000,1015,0,6120,5,7,1925,1950,489,768,1015,6,279,1
149000,1042,534,6240,5,6,1928,1950,0,1042,1576,8,1042,1
110000,741,583,6120,5,7,1930,1984,0,741,1324,7,741,1
110500,1103,0,6000,6,6,1925,1980,397,1103,1103,5,706,1
89000,616,0,6000,5,7,1921,1950,616,616,616,4,0,1
113000,1048,0,6380,5,6,1922,1950,0,993,1048,5,993,1
109000,816,0,11672,5,5,1925,1950,0,816,816,4,816,1
220000,1611,875,33120,6,5,1962,1962,0,1595,2486,8,1595,2
129000,960,0,9873,4,5,1970,1970,789,960,960,6,171,1
117000,1001,634,5310,6,8,1910,2003,0,485,1635,5,485,1
107000,834,596,10320,4,5,1924,1950,0,596,1430,7,596,2
116500,665,665,7518,5,8,1910,2004,0,396,1330,7,396,1
119500,780,596,8600,6,6,1937,1950,0,780,1376,7,780,2
125500,803,557,7200,5,6,1938,1995,0,803,1360,6,803,1
91000,1077,0,9786,3,4,1922,1950,0,1007,1077,6,1007,1
90000,984,0,7200,6,6,1930,1950,343,984,984,6,641,1
137500,1081,341,12375,5,5,1951,1951,329,806,1422,7,477,1
150000,1921,0,11136,6,5,1964,1964,0,1921,1921,8,1921,2
131000,1640,0,21370,5,5,1950,1950,0,0,1640,7,0,1
130000,1352,0,6930,5,4,1958,1958,300,1062,1352,6,468,1
125000,1032,0,8250,5,7,1935,1950,0,0,1032,6,0,1
80000,879,0,5220,5,3,1936,1950,0,830,879,4,830,1
157000,1073,0,5500,7,5,2004,2004,510,1073,1073,4,190,2
148000,1382,0,11235,4,5,1963,1979,547,1051,1382,6,504,1
90000,1296,0,10791,4,5,1967,1967,0,0,1296,6,0,2
154500,1068,0,8414,6,8,1963,2003,663,1059,1068,6,396,1
164500,1320,0,11777,5,6,1966,1966,328,1164,1320,6,285,1
132000,934,0,10366,6,7,1964,1964,456,912,934,4,456,1
142500,1059,0,9000,5,6,1966,1966,773,1059,1059,6,286,1
149500,672,728,7844,6,7,1978,1978,209,672,1400,6,463,1
180000,1721,0,10335,5,6,1968,1993,570,1461,1721,7,891,2
157000,1949,0,8235,5,4,1977,1977,483,1949,1949,10,1466,2
155000,1803,0,13125,5,4,1957,2000,168,1134,1803,8,284,2
170000,1779,0,17920,5,4,1955,1974,306,1763,1779,6,372,1
164000,1000,0,13050,5,6,1963,1963,104,1000,1000,4,46,1
225000,1304,983,15593,7,4,1953,1953,603,1304,2287,7,701,2
130000,810,0,10820,5,7,1971,1972,535,782,810,4,88,1
142500,894,0,13350,5,5,1974,1974,762,864,894,5,102,1
146000,1350,0,9375,4,5,1954,1954,799,967,1350,6,168,1
128000,799,351,6488,5,5,1942,1950,230,799,1150,6,569,1
225000,1112,896,7800,5,8,1948,2002,603,896,2008,8,293,3
235000,1337,672,19950,6,7,1928,1950,0,672,2009,8,672,2
415000,1836,1836,19800,6,8,1935,1990,425,1836,3672,7,1411,3
182000,1560,0,11679,5,5,1962,1962,612,1776,1560,6,0,2
135000,1488,0,12048,5,6,1952,2002,0,0,1488,7,0,1
137000,1057,0,10519,5,8,1955,1999,0,1057,1057,6,1057,1
136900,1216,639,9525,6,4,1954,1972,444,994,1855,7,550,2
149900,1068,541,9525,6,5,1953,1953,468,1000,1609,7,532,1
123500,1148,0,6420,5,7,1952,1952,210,980,1148,6,219,1
91500,1002,454,7585,5,3,1948,1950,0,810,1456,7,810,1
209000,1313,1246,12128,6,4,1989,1989,549,868,2559,9,319,2
215000,1065,846,9554,8,5,1993,1994,380,777,1911,8,397,2
224500,1440,0,9069,6,8,1993,1993,261,1344,1440,8,0,2
229800,1308,568,11003,7,5,2005,2006,0,1308,1876,7,1308,2
183600,1208,0,7488,7,5,2005,2005,393,1208,1208,6,815,2
194000,1220,0,7406,7,5,2006,2006,684,1199,1220,6,515,2
193879,1294,0,6762,7,5,2006,2006,0,1286,1294,6,1286,2
221500,1614,0,11210,7,5,2005,2006,20,1614,1614,7,1594,2
204900,1498,0,8990,7,5,2006,2006,0,1498,1498,5,1498,2
239799,1391,571,8760,7,5,2006,2006,464,1391,1962,7,927,2
233555,1846,0,13377,6,5,2006,2006,1576,1836,1846,7,260,2
260000,1734,0,11645,7,5,2005,2005,1300,1734,1734,7,434,2
294900,1590,0,11645,8,5,2005,2006,1122,1570,1590,6,448,2
209700,945,864,10984,7,5,2005,2006,0,945,1809,8,945,2
225000,1614,0,9316,7,5,2005,2005,56,1614,1614,7,1558,2
181000,784,812,9316,7,5,2005,2005,0,784,1596,6,784,2
220000,927,988,10041,8,5,1992,1992,789,908,1915,8,119,2
280000,1533,0,70761,7,5,1975,1975,655,1533,1533,5,878,2
158900,1388,0,12000,6,5,1968,1968,853,1388,1388,6,535,2
148000,914,0,8846,5,5,1996,1996,298,870,914,5,572,1
145000,1100,0,13015,5,6,1996,1996,0,1100,1100,5,1100,1
187000,795,704,12438,6,5,1995,1995,0,781,1499,6,781,2
156000,990,0,13568,5,5,1995,1995,716,990,990,5,274,1
235000,1525,0,9100,7,5,2000,2000,1400,1525,1525,6,125,2
217000,1494,0,9236,6,5,1997,1997,1200,1479,1494,6,279,2
214000,1588,0,10264,7,5,1999,1999,1162,1588,1588,6,426,2
196000,856,893,9272,7,5,1999,1999,500,842,1749,7,342,2
217000,951,828,13426,7,5,1999,2000,894,951,1779,7,57,2
200000,920,941,13450,7,5,2002,2002,700,916,1861,8,216,2
205000,1541,0,13704,7,5,2001,2002,0,1541,1541,6,1541,2
132500,954,0,10780,5,5,1976,1976,483,911,954,6,428,1
157500,686,702,8340,6,6,1977,1977,509,675,1388,6,166,1
174000,1282,0,10385,6,6,1978,1978,595,995,1282,6,0,2
128500,971,0,9920,5,6,1969,1969,523,971,971,5,448,1
128500,864,0,9560,5,7,1972,1972,360,864,864,5,504,1
149900,894,0,9800,5,7,1972,1972,894,894,894,5,0,1
119900,864,0,7200,5,8,1972,1972,437,864,864,5,427,1
255000,1091,898,11367,8,5,2002,2002,932,1065,1989,7,133,2
214000,840,915,9468,6,5,1999,1999,639,840,1755,7,201,2
197000,872,1037,8726,7,5,2002,2002,0,872,1909,8,872,2
268500,1090,1124,10566,8,5,1999,1999,920,1090,2214,8,170,2
227000,1070,869,11250,7,5,1998,1998,796,1054,1939,8,258,2
237000,950,1045,11250,7,5,1995,1996,685,930,1995,8,245,2
274300,1108,989,9750,7,6,1998,1998,975,1108,2097,8,133,2
216837,1836,0,9100,7,5,2004,2005,24,1860,1836,8,1836,2
133000,848,0,4435,6,5,2003,2003,717,848,848,4,131,1
155900,848,0,4435,6,5,2004,2004,662,848,848,3,186,1
233230,1079,840,15611,8,5,2006,2006,0,1079,1919,8,1079,2
207000,1390,0,8810,7,5,2003,2003,1000,1390,1390,7,390,2
195000,847,1101,12393,7,5,2004,2005,0,847,1948,8,847,2
200000,1700,0,9135,6,5,2003,2003,340,1682,1700,7,1342,2
203160,851,886,8581,7,5,2006,2006,0,851,1737,7,851,2
195800,784,827,8400,7,5,2005,2005,0,784,1611,6,784,2
212900,1552,0,10084,7,5,2005,2006,24,1552,1552,7,1528,2
196500,860,860,11645,7,5,2004,2004,0,860,1720,7,860,2
198000,1336,0,8772,7,5,2005,2006,996,1336,1336,6,340,2
173900,750,750,8846,6,5,2005,2006,0,750,1500,6,750,2
163990,728,728,8461,6,5,2005,2006,0,728,1456,8,728,2
164990,1310,0,8767,7,5,2005,2005,24,1310,1310,6,1286,2
98000,760,676,8777,4,6,1910,2000,173,676,1436,6,166,2
149900,1466,0,17755,5,4,1959,1959,176,1466,1466,6,1290,1
102000,1220,0,8877,4,5,1951,1951,836,836,1220,6,0,1
119900,1176,0,16133,5,4,1969,1969,847,1176,1176,5,329,1
196500,806,918,7162,7,5,2003,2004,0,796,1724,8,796,2
229000,1164,1150,11060,7,5,2003,2005,0,1150,2314,9,1150,2
145000,1072,0,3675,5,5,2005,2005,547,547,1072,5,0,1
140000,1072,0,3675,6,5,2005,2006,547,547,1072,5,0,2
142500,1072,0,3675,6,5,2005,2006,547,547,1072,5,0,1
134000,970,739,2522,7,5,2004,2004,0,970,1709,7,970,2
130000,970,739,2522,7,5,2004,2004,0,970,1709,7,970,2
130000,970,739,2522,6,5,2004,2006,0,970,1709,7,970,2
137500,970,739,2522,7,5,2004,2004,0,970,1709,7,970,2
130000,976,732,3363,7,5,2004,2004,0,976,1708,7,976,2
97900,624,312,6956,4,7,1948,1950,0,624,936,5,624,1
92000,846,492,7822,6,3,1915,1950,0,832,1338,7,832,2
107000,1093,576,8707,4,5,1924,1950,0,1093,1669,9,1093,1
104900,949,272,9738,5,7,1924,1950,392,784,1221,7,392,1
115000,864,0,8172,5,7,1955,1990,167,864,864,5,697,1
125000,1482,0,16012,4,4,1954,1968,691,954,1482,6,263,2
116000,686,564,8248,5,7,1918,1950,0,686,1250,7,686,1
118500,954,795,6204,4,5,1912,1950,0,795,2230,10,795,1
35000,498,0,8088,2,3,1922,1955,0,498,498,3,498,1
121000,1055,218,11388,4,7,1910,1993,0,616,1273,5,616,1
140000,1192,403,8400,6,5,1940,2000,388,940,1595,6,552,1
137000,1058,493,10890,5,5,1938,1950,930,1058,1551,6,128,2
128000,816,524,6430,6,6,1945,1950,780,780,1340,6,0,1
160000,743,736,7000,7,8,1926,1997,424,624,1479,6,200,1
138887,892,892,13132,5,5,1914,1950,0,747,1784,9,747,1
149000,755,755,4899,6,8,1920,1950,305,755,1510,6,450,1
167000,818,818,9399,7,8,1919,1950,0,818,1636,7,818,1
200100,901,901,7588,7,6,1920,1950,352,793,1802,9,441,1
131000,992,473,10164,5,5,1939,1950,646,992,1465,6,346,2
112000,824,464,6191,5,4,1941,1950,384,824,1288,6,440,1
140000,961,756,9550,7,5,1915,1970,216,756,1717,7,540,1
195000,940,610,21780,6,5,1920,1950,0,817,1550,7,817,1
194000,1125,592,12400,5,6,1940,1950,602,901,1717,7,299,1
137500,1180,0,11600,4,5,1922,1950,0,700,1180,5,700,1
250000,1020,1037,11500,7,7,1936,1987,223,1017,2057,6,794,1
218000,1122,549,8170,7,7,1929,1950,526,1022,1671,7,496,2
239000,1170,1175,16560,6,8,1932,1950,503,952,2345,9,449,2
199500,959,650,12320,7,7,1932,1990,0,637,1609,8,637,1
210000,1104,697,14210,6,7,1930,1959,0,697,1801,8,697,1
230000,1811,0,14115,6,7,1956,2004,296,1073,1811,6,230,1
217500,1647,0,12984,5,6,1977,1977,1283,1430,1647,7,0,2
257000,1278,1037,15600,5,7,1950,1963,760,1168,2315,9,408,2
157000,1336,0,15750,5,5,1953,1953,841,1165,1336,5,324,1
102000,976,0,7288,5,6,1942,1950,305,976,976,5,671,1
145400,861,424,7000,6,7,1926,1950,374,861,1285,6,487,1
85000,641,0,7030,4,6,1925,1950,0,641,641,4,641,1
106500,951,0,8765,4,6,1936,1950,285,951,951,6,666,1
139000,967,671,9060,6,5,1957,1957,0,967,1638,6,967,2
108000,897,439,11040,4,6,1920,1950,637,637,1336,7,0,1
35311,480,0,9000,2,3,1949,1950,50,480,480,4,430,0
375000,1778,0,5748,8,5,2005,2006,1573,1573,1778,5,0,2
300000,1646,0,3842,8,5,2004,2005,1564,1594,1646,5,30,2
242500,1625,0,23580,6,6,1979,1979,776,1625,1625,6,849,2
145000,1664,0,8385,6,5,1978,1978,0,1664,1664,10,1664,2
209000,1491,0,9116,8,5,2001,2001,0,1491,1491,7,1491,2
135000,1004,0,10530,6,5,1977,1977,975,975,1004,4,0,1
148000,1210,0,11080,6,6,1975,1975,576,1128,1210,6,552,2
171000,1959,0,11070,7,5,1988,1989,0,1907,1959,9,1907,3
335000,1238,1281,26178,7,5,1989,1990,965,1210,2519,9,245,2
176000,1137,0,13811,6,6,1987,1987,980,1112,1137,5,92,2
180000,1339,0,8049,7,5,1990,1990,1053,1309,1339,6,256,2
312500,1800,0,14331,8,5,2002,2002,1274,1800,1800,7,526,2
320000,1960,0,13618,8,5,2005,2006,1350,1728,1960,8,378,2
369900,2028,0,11443,8,5,2005,2006,1460,1868,2028,7,408,2
359900,1838,0,11577,9,5,2005,2006,1455,1838,1838,9,383,2
81500,1600,0,31250,1,3,1951,1951,0,0,1600,6,0,1
215000,1368,0,7020,7,5,1997,1997,1243,1288,1368,8,45,2
164000,1216,0,4500,6,5,1998,1998,897,1216,1216,5,319,2
153500,1337,0,4500,6,5,1998,1998,1201,1237,1337,5,36,2
104500,616,688,2665,5,6,1977,1977,0,264,1304,5,264,1
127000,925,550,2665,5,6,1977,1977,548,757,1475,6,36,2
151400,1291,1230,3964,6,4,1973,1973,837,942,2521,10,105,2
126500,874,0,10172,5,7,1968,2003,441,864,874,5,423,1
79400,546,546,1484,4,4,1972,1972,252,546,1092,5,294,1
140000,1360,0,13384,5,5,1969,1979,119,1104,1360,8,641,1
87550,546,546,1533,4,5,1970,1970,408,546,1092,5,138,1
71000,546,546,1894,4,5,1970,1970,252,546,1092,6,294,1
150900,1728,0,12640,6,5,1976,1976,936,1728,1728,8,396,2
188000,1728,0,9297,5,5,1976,1976,1606,1728,1728,8,122,2
160000,1126,0,17400,5,5,1977,1977,936,1126,1126,5,190,2
131000,1224,0,20000,5,7,1960,1996,1224,1224,1224,7,0,1
142500,1003,0,7937,6,6,1984,1984,819,1003,1003,6,184,1
170000,1389,0,10010,5,5,1974,1975,1071,1389,1389,6,195,1
188000,996,1004,9627,7,5,1993,1994,758,996,2000,9,238,2
